class,number,section,time,room,prof,enrollment
 PSYC 215 - Sensation and Perception ,3474,"006-TUT
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111","Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus",14
 PSYC 398 - Selected Topics in Psychology I ,5472,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","JEFFERY RM128
JEFFERY RM128","Gallivan,Jason Paul
Gallivan,Jason Paul",60
 PSYC 480 - Special Topics in Psychology 1 ,5477,"001-LSM
Regular",We 2:30PM - 5:30PM,WALTER LIGHT RM212,"Kilik,Lindy Anne",25
 PT 841B - Professional Practice ,5026,"001-LEC
Regular",MoWe 2:30PM - 4:00PM,BOTTER RM B147,"Norman,Kathleen E",69
 PT 858 - Neuromotor Function II ,5021,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Tu 10:00AM - 11:30AM
We 2:30PM - 4:00PM
Th 8:30AM - 10:00AM","BOTTER RM B147
BOTTER RM B143
BOTTER RM B139
BOTTER RM B147","Norman,Kathleen E
Norman,Kathleen E
Norman,Kathleen E
Norman,Kathleen E",71
 RELS 227 - Religions of Native Peoples ,1030,"001-LEC
Regular",We 2:30PM - 5:30PM,CHERNOFF RM117,"Kelly,Jason",102
 SOCY 122B - Introduction to Sociology ,1196,"034-TUT
Regular",We 2:30PM - 3:30PM,KINGSTON RM210,Staff,12
 SOCY 122B - Introduction to Sociology ,1198,"035-TUT
Regular",We 2:30PM - 3:30PM,KINGSTON RM209,Staff,13
 SOCY 227 - Theorizing Contemporary Society ,1186,"002-TUT
Regular",We 2:30PM - 3:30PM,BIOSCI RM2109,Staff,22
 SOCY 227 - Theorizing Contemporary Society ,1191,"008-TUT
Regular",We 2:30PM - 3:30PM,MACINTOSH-CORRY RM D326,Staff,29
 SOCY 902 - Sociological Methodology ,1233,"001-LEC
Regular",We 2:30PM - 5:30PM,JEFFERY RM115,"Sytsma,Victoria A",15
 SPAN 111 - Beginning Spanish I ,5122,"003-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","KINGSTON RM104
KINGSTON RM104","Rotermundt-de la Parra,Joanne Louise
Rotermundt-de la Parra,Joanne Louise",40
 SURP 814 - Foundations of Sustainable Planning ,6031,"001-SEM
Regular","Fr 8:30AM - 11:30AM
We 2:30PM - 5:30PM
Fr 8:30AM - 11:30AM","TBA
TBA
TBA","Gordon,David L A
Letourneau,Marcus Reginald
Collins,Patricia",32
 LAW 164B - Contracts ,1568,"001-LEC
Law","Mo 2:30PM - 4:00PM
We 3:00PM - 4:30PM","MACDONALD RM201
MACDONALD RM202","Cockfield,Arthur J
Cockfield,Arthur J",51
 LAW 221 - Comparative Constitutional ,1743,"001-SEM
Law",We 3:00PM - 6:00PM,MACDONALD RM100,"Newman,Warren John",13
 LAW 304 - Public Health Law ,1553,"001-SEM
Law",We 3:00PM - 6:00PM,MACDONALD RM211,"Peppin,Patricia Jane",21
 LAW 364 - Personal Injury Advocacy ,1453,"001-SEM
Law",We 3:00PM - 6:00PM,MACDONALD RM400,"Cameron,Brian",19
 LAW 471 - Immigration And Refugee Law ,1749,"001-LEC
Law",We 3:00PM - 6:00PM,MACDONALD RM201,"Aiken,Sharry J",33
 LAW 519 - Children's Law ,1485,"001-LEC
Law",We 3:00PM - 6:00PM,MACDONALD RM3,"McGrath,Karla Christine",45
 LAW 567 - Employment Law ,1754,"001-LEC
Law",We 3:00PM - 6:00PM,DUNNING RM12,"Regenbogen,Sonia",73
 LAW 821 - Comparative Constitutional Law ,6247,"001-LEC
Law",We 3:00PM - 6:00PM,MACDONALD RM100,"Newman,Warren John",13
 LAW 876 - Children's Law ,6423,"001-LEC
Law",We 3:00PM - 6:00PM,MACDONALD RM3,"McGrath,Karla Christine",45
 APSC 172 - Calculus II ,3782,"101-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ELLIS AUD
ELLIS AUD
ELLIS AUD","Riegert,David
Riegert,David
Riegert,David",216
 APSC 200 - Engineering Design & Practice II ,3789,"200-STD
Regular","Mo 4:30PM - 6:30PM
We 3:30PM - 5:30PM
Mo 4:30PM - 6:30PM
We 3:30PM - 5:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B
BEAMISH-MUNRO RM313B","Parent,Scott J,
Sneep,Jan
Parent,Scott J,
Sneep,Jan
Parent,Scott J,
Sneep,Jan
Parent,Scott J,
Sneep,Jan",62
 ARTH 120B - Art in the West from Antiquity to Modernity ,1252,"002-TUT
Regular",We 3:30PM - 4:30PM,MACINTOSH-CORRY RM D122,Staff,25
" ASTR 102 - Astronomy II: Stars, Galaxies, and the Universe ",5282,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Hanes,David Alan
Hanes,David Alan
Hanes,David Alan",143
 BIOL 103 - Introductory Biology of Organisms ,1289,"003-LEC
Regular","We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM
Mo 4:30PM - 5:30PM","HUMPHREY AUD
HUMPHREY AUD
HUMPHREY AUD","Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina",140
" CHEE 361 - Engineering Communications, Ethics & Professionalism ",5607,"002-TUT
Regular",We 3:30PM - 5:30PM,GOODWIN RM254,"Klink,Paula R",49
 CHEE 412 - Transport Phenomena ,2291,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey",70
 CHEE 803 - Transport Phenomena ,5656,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey",70
 CISC 226 - Game Design ,3499,"001-LEC
Regular","Tu 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ELLIS RM321
ELLIS RM321
ELLIS RM321","Graham,Thomas Craig Nicholas
Graham,Thomas Craig Nicholas
Graham,Thomas Craig Nicholas",52
 CIVL 460B - Civil Engineering Design and Practice IV ,1840,"001-LEC
Regular",We 3:30PM - 5:30PM,MILLER RM201,"Noonan,David",82
" DEVS 100B - Canada and the ""Third World"" ",1901,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM","BIOSCI AUD
BIOSCI AUD","Dubinsky,Karen,
Hostetler,Mark A
Dubinsky,Karen,
Hostetler,Mark A",432
 EDUC 826 - Motivation In Education ,3224,"001-LEC
Regular","We 3:30PM - 8:30PM
We 3:30PM - 8:30PM
We 4:30PM - 7:30PM
We 4:30PM - 7:30PM","DUNCAN MCARTHUR RM A301N
DUNCAN MCARTHUR RM A301S
DUNCAN MCARTHUR RM A313S
DUNCAN MCARTHUR  RM A313N","Freeman,John
Freeman,John
Freeman,John
Freeman,John",21
 ELEC 274 - Computer Architecture ,3559,"003-TUT
Regular",We 3:30PM - 4:30PM,DUNNING RM14,"Athersych,David",135
 ELEC 374 - Digital Systems Engineering ,3570,"002-TUT
Regular",We 3:30PM - 4:30PM,WALTER LIGHT RM210,"Faraji,Iman",89
 ENGL 883 - Topics in American Literature III ,6115,"001-SEM
Regular",We 3:30PM - 6:00PM,JOHN WATSON RM406,"Varadharajan,Asha",14
 ENPH 252 - Mangmt Of Experimental Data ,4717,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM","STIRLING RM B
STIRLING RM B","Martin,Ryan D
Martin,Ryan D",143
 ENPH 317 - Mathematical Methods in Physics II ,5280,"002-TUT
Regular",We 3:30PM - 4:30PM,JEFFERY RM225,"Widrow,Lawrence M",47
 ENPH 460 - Laser Optics ,4707,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Fraser,James
Fraser,James
Fraser,James",37
 HLTH 334 - The Politics of Health and Illness ,4144,"001-LEC
Regular",We 3:30PM - 5:30PM,DUPUIS RM215,"Carey,Robert Scott",76
 KNPE 125 - Introduction to Human Physiology ,4169,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy
Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy
Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy",264
 LATN 110B - Introductory Latin ,1814,"004-TUT
Regular",We 3:30PM - 4:30PM,THEOLOGICAL RM203,Staff,21
 MECH 455 - Computer Integrated Manufactur ,4485,"002-LAB
Regular",We 3:30PM - 4:30PM,BEAMISH-MUNRO RM326,"Zak,Gennady",14
 MINE 325 - Applied Rock Mechanics ,5302,"006-LAB
Regular",We 3:30PM - 5:30PM,GOODWIN LAB,"Archibald,James F",0
 MUSC 191B - Theory and Analysis I ,4526,"003-TUT
Regular",We 3:30PM - 4:30PM,HARRISON-LECAINE RM124,"Burge,John David Bryson",7
 MUSC 229B - Keyboard Lab ,4578,"001-LAB
Regular",We 3:30PM - 4:30PM,HARRISON-LECAINE RM229,"Davidson,Thomas Maxwell",8
 PHYS 250 - Foundations of Experimental Physics ,4685,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM","STIRLING RM B
STIRLING RM B","Martin,Ryan D
Martin,Ryan D",143
 PHYS 317 - Methods in Mathematical Physics II ,5275,"002-TUT
Regular",We 3:30PM - 4:30PM,JEFFERY RM225,"Widrow,Lawrence M",47
 PHYS 460 - Laser Optics ,4669,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Fraser,James
Fraser,James
Fraser,James",37
 POLS 110B - Introduction to Politics and Government ,4735,"005-TUT
Regular",We 3:30PM - 4:30PM,MACINTOSH-CORRY RM D326,Staff,21
 POLS 110B - Introduction to Politics and Government ,4756,"032-TUT
Regular",We 3:30PM - 4:30PM,JEFFERY RM116,Staff,17
 POLS 262 - International Political Economy ,4784,"003-TUT
Regular",We 3:30PM - 4:30PM,MACINTOSH-CORRY RM C508,Staff,24
 POLS 262 - International Political Economy ,5622,"012-TUT
Regular",We 3:30PM - 4:30PM,MACINTOSH-CORRY RM A309,Staff,16
 PSYC 100B - Principles of Psychology ,3434,"057-LAB
Regular",We 3:30PM - 4:30PM,HUMPHREY RM132,Staff,23
 PSYC 334 - Laboratory in Psychological Testing ,3457,"001-LLB
Regular","We 3:30PM - 5:30PM
Fr 2:30PM - 4:30PM","HUMPHREY RM219
HUMPHREY RM219","Holden,Ronald R
Holden,Ronald R",20
 PSYC 910 - Advanced Assessment ,5297,"001-SEM
Regular",We 3:30PM - 5:30PM,JEFFERY RM110,"Harrison,Allyson G",16
 SOCY 122B - Introduction to Sociology ,1199,"036-TUT
Regular",We 3:30PM - 4:30PM,KINGSTON RM204,Staff,11
 SOCY 122B - Introduction to Sociology ,1202,"037-TUT
Regular",We 3:30PM - 4:30PM,KINGSTON RM209,Staff,0
 BIOL 103 - Introductory Biology of Organisms ,1380,"056-LAB
Regular","We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",18
 BIOL 103 - Introductory Biology of Organisms ,1381,"057-LAB
Regular","We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",17
 BIOL 103 - Introductory Biology of Organisms ,1382,"058-LAB
Regular","We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",20
 BIOL 103 - Introductory Biology of Organisms ,1383,"059-LAB
Regular","We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",11
 BIOL 103 - Introductory Biology of Organisms ,5884,"092-LAB
Regular","We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM
We 4:00PM - 5:30PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",11
 CLST 410 - Topics In Greek Scholarship I ,3164,"001-LSM
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","ELLIS RM218
ELLIS RM218","Tolsa,Cristian
Tolsa,Cristian",7
 COMM 104 - Business Ethics And C S R ,3664,"004-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM151
GOODES RM151","Humphreys Blake,Karen
Humphreys Blake,Karen",82
 COMM 104 - Business Ethics And C S R ,3675,"006-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM153
GOODES RM153","Friesen,Constance
Friesen,Constance",81
 COMM 131 - Introduction To Marketing ,3623,"004-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM141
GOODES RM141","Robitaille,Nicole
Robitaille,Nicole",80
 COMM 151 - Organizational Behaviour ,3627,"003-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM118
GOODES RM118","Miners,Christopher
Miners,Christopher",80
 DRAM 339 - Special Topics/Performance II ,5729,"002-PRA
Regular",We 4:00PM - 5:30PM,THEOLOGICAL AUD,Staff,18
 FREN 219 - Communication et Culture IV ,2496,"002-SEM
Regular","Mo 2:30PM - 4:00PM
We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","KINGSTON RM205
KINGSTON RM108
KINGSTON RM108","Sackey,Donald
Sackey,Donald
Sackey,Donald",23
 HIST 122B - Making of the Modern World ,2757,"004-SEM
Regular",We 4:00PM - 5:30PM,ONTARIO RM206,"Kartal,Abdulkerim",33
 HIST 124B - Canada in the World ,2763,"001-LEC
Regular",We 4:00PM - 5:30PM,KINES & HLTH RM100,"Maynard,Steven J",152
 MECH 350 - Automatic Control ,4456,"005-LAB
Regular",We 4:00PM - 5:30PM,JACKSON RM116,"Li,Qingguo",64
 MGMT 907 - Contemporary Issues in Strategic Management ,6008,"001-LEC
Regular",We 4:00PM - 7:00PM,TBA,"Andrevski,Goce",6
 MUSC 102 - Western Music: Napoleon to 9/11 ,4514,"001-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","DUNNING AUD
DUNNING AUD","Pegley,Kip
Pegley,Kip",216
 PSYC 351 - Social and Emotional Development ,3378,"001-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","KINGSTON RM101
KINGSTON RM101","Hollenstein,Thomas Patrick
Hollenstein,Thomas Patrick",116
 PT 859 - Spinal Disorders ,5023,"002-LAB
Regular",We 4:00PM - 6:00PM,ACTON RM21,"Leverette,Graeme",71
 PT 865 - Motor Function & Occupation ,5413,"002-LAB
Regular",TuWe 4:00PM - 6:00PM,ACTON RM21,"Booth,Randal Allen",70
 APSC 131 - Chemistry And Materials ,5400,"900-LEC
6 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Newstead,William
Newstead,William
Newstead,William",44
 APSC 132 - Chemistry and its Applications ,5406,"900-LEC
12 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM
Tu 2:30PM - 3:30PM
We 11:30AM - 12:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Cann,Natalie,
Silverberg,Angie Lucy
Staff
Staff
Cann,Natalie
Cann,Natalie
Cann,Natalie",56
 APSC 174 - Introduction To Linear Algebra ,3767,"102-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 APSC 174 - Introduction To Linear Algebra ,4024,"103-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 CISC 282 - Fundamentals of Web Development ,4249,"001-LEC
Regular","We 4:30PM - 5:30PM
Tu 2:30PM - 3:30PM
Fr 3:30PM - 4:30PM","ELLIS RM321
JEFFERY RM127
JEFFERY RM127","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",121
 CMPE 212 - Introduction to Computing Science II ,3534,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","McLeod,Alan D
McLeod,Alan D
McLeod,Alan D",107
